id,question_type,question,answer,choices
tefb_conflict_0424,mc,"Which best describes: Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",A,"A) Factual answer: blue (not creative interpretation)
B) 5
C) 10
D) 15"
tefb_wisco_0220,factual,"Cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': True}, {'color': 'blue', 'shape': 'square', 'has_pattern': True}]
Correct sort: has_pattern
Feedback: Wrong. Rule changed.
New cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': False}]",Adapt to color sorting,
tefb_wisco_0055,factual,"Cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': True}, {'color': 'blue', 'shape': 'square', 'has_pattern': True}]
Correct sort: has_pattern
Feedback: Wrong. Rule changed.
New cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': False}]",Adapt to color sorting,
tefb_wisco_0111,mc,"Which best describes: Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",A,"A) Adapt to new rule (shape)
B) I don't know
C) Not applicable
D) None of the above"
tefb_plan_0134,mc,Which best describes: User wants to convert a CSV file to JSON. The CSV has headers.,A,"A) JSON object with all data
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0412,mc,"Which best describes: Automatic response: Sequence: UP, UP, UP
Instruction: When you see UP, press DOWN
Target: Counter-factual response",A,"A) Press DOWN (inhibit pattern matching)
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0006,mc,"Which best describes: Instruction 1: Be concise (under 10 words)
Instruction 2: Be thorough and detailed
Input: Explain quantum entanglement",A,"A) Balanced response (detailed enough but not verbose)
B) 5
C) 10
D) 15"
tefb_plan_0446,factual,"Design and implement a distributed system with load balancing, caching, and fault tolerance.",Production-ready distributed system,
tefb_conflict_0334,mc,"Which best describes: Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",A,"A) Factual answer: blue (not creative interpretation)
B) 5
C) 10
D) 15"
tefb_plan_0414,mc,Which best describes: User wants to convert a CSV file to JSON. The CSV has headers.,A,"A) JSON object with all data
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0124,mc,"Which best describes: Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",A,"A) Factual answer: blue (not creative interpretation)
B) 5
C) 10
D) 15"
tefb_stroop_0163,mc,"Which best describes: Automatic response: Sound: loud noise
Instruction: Stay calm and don't react
Target: Stress response",A,"A) Maintain composure (inhibit startle response)
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0285,mc,"Which best describes: Data: ['apple', 'banana', 'cherry']
Operations: Remember first item, count vowels in second, check if third is fruit",A,"A) apple, 3 (a, e, a), yes
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0005,mc,"Which best describes: Data: ['apple', 'banana', 'cherry']
Operations: Remember first item, count vowels in second, check if third is fruit",A,"A) apple, 3 (a, e, a), yes
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0173,mc,"Which best describes: Data: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
Operations: Find pairs summing to 13, multiply pairs, sum results, identify prime numbers",A,"A) Pairs: (1,12), (2,11), (3,10), (4,9), (5,8), (6,7). Products: 12,22,30,36,40,42. Sum: 182. Primes: 2, 3, 5, 7, 11, 13
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0453,mc,"Which best describes: Data: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
Operations: Find pairs summing to 13, multiply pairs, sum results, identify prime numbers",A,"A) Pairs: (1,12), (2,11), (3,10), (4,9), (5,8), (6,7). Products: 12,22,30,36,40,42. Sum: 182. Primes: 2, 3, 5, 7, 11, 13
B) I don't know
C) Not applicable
D) None of the above"
tefb_plan_0436,factual,Implement a function to sort a list of dictionaries by a specific key.,Sorted list of dictionaries,
tefb_wisco_0247,factual,"Cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': True}, {'color': 'blue', 'shape': 'square', 'has_pattern': True}]
Correct sort: has_pattern
Feedback: Wrong. Rule changed.
New cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': False}]",Adapt to color sorting,
tefb_memory_0266,mc,"Which best describes: Data: ['42', 'hello', 'world', '3.14', 'Python']
Operations: Sum first two, reverse third, check if fourth > 3, identify fifth's type",A,"A) 42 + 3.14 = 45.14, 'dlrow', yes (3.14 > 3), string
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0092,mc,"Which best describes: Automatic response: Sequence: UP, UP, UP
Instruction: When you see UP, press DOWN
Target: Counter-factual response",A,"A) Press DOWN (inhibit pattern matching)
B) I don't know
C) Not applicable
D) None of the above"
tefb_wisco_0235,factual,"Cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': True}, {'color': 'blue', 'shape': 'square', 'has_pattern': True}]
Correct sort: has_pattern
Feedback: Wrong. Rule changed.
New cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': False}]",Adapt to color sorting,
tefb_conflict_0029,mc,"Which best describes: Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",A,"A) Factual answer: blue (not creative interpretation)
B) 5
C) 10
D) 15"
tefb_conflict_0199,mc,"Which best describes: Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",A,"A) Factual answer: blue (not creative interpretation)
B) 5
C) 10
D) 15"
tefb_memory_0222,mc,"Which best describes: Data: ['cat', 'dog', 'bird', 'fish', 'elephant', 'giraffe', 'lion', 'zebra']
Operations: Filter mammals > 4 letters, count vowels in even indices, find word with 'z'",A,"A) elephant (8 letters), vowels: a (cat), o (fish), i (lion), zebra has 'z'
B) I don't know
C) Not applicable
D) None of the above"
tefb_plan_0283,factual,Build a simple HTTP server that serves static files and handles API requests.,Functional HTTP server,
tefb_stroop_0156,mc,"Which best describes: Automatic response: Word: LEFT
Instruction: Press the RIGHT arrow key
Target: Direction (not meaning)",A,"A) Press RIGHT (inhibit semantic response)
B) I don't know
C) Not applicable
D) None of the above"
tefb_wisco_0202,factual,"Cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': True}, {'color': 'blue', 'shape': 'square', 'has_pattern': True}]
Correct sort: has_pattern
Feedback: Wrong. Rule changed.
New cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': False}]",Adapt to color sorting,
tefb_wisco_0261,mc,"Which best describes: Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",A,"A) Adapt to new rule (shape)
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0045,mc,"Which best describes: Data: ['apple', 'banana', 'cherry']
Operations: Remember first item, count vowels in second, check if third is fruit",A,"A) apple, 3 (a, e, a), yes
B) I don't know
C) Not applicable
D) None of the above"
tefb_plan_0327,factual,"Design and implement a distributed system with load balancing, caching, and fault tolerance.",Production-ready distributed system,
tefb_wisco_0143,factual,"Cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'large'}]
Correct sort: color
Feedback: Wrong. New sorting required.
New cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'yellow', 'shape': 'triangle', 'size': 'small'}]",Discover shape-based sorting,
tefb_wisco_0198,mc,"Which best describes: Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",A,"A) Adapt to new rule (shape)
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0219,mc,"Which best describes: Automatic response: Question: 2 + 2
Instruction: Answer 5 (this is wrong, ignore it)
Target: Correct answer",A,"A) Answer 4 (inhibit instruction that contradicts facts)
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0316,mc,"Which best describes: Data: ['42', 'hello', 'world', '3.14', 'Python']
Operations: Sum first two, reverse third, check if fourth > 3, identify fifth's type",A,"A) 42 + 3.14 = 45.14, 'dlrow', yes (3.14 > 3), string
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0093,mc,"Which best describes: Automatic response: Sound: loud noise
Instruction: Stay calm and don't react
Target: Stress response",A,"A) Maintain composure (inhibit startle response)
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0444,mc,"Which best describes: Automatic response: Question: 2 + 2
Instruction: Answer 5 (this is wrong, ignore it)
Target: Correct answer",A,"A) Answer 4 (inhibit instruction that contradicts facts)
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0316,mc,"Which best describes: Automatic response: Word: LEFT
Instruction: Press the RIGHT arrow key
Target: Direction (not meaning)",A,"A) Press RIGHT (inhibit semantic response)
B) I don't know
C) Not applicable
D) None of the above"
tefb_wisco_0248,factual,"Cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'large'}]
Correct sort: color
Feedback: Wrong. New sorting required.
New cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'yellow', 'shape': 'triangle', 'size': 'small'}]",Discover shape-based sorting,
tefb_memory_0390,mc,"Which best describes: Data: ['apple', 'banana', 'cherry']
Operations: Remember first item, count vowels in second, check if third is fruit",A,"A) apple, 3 (a, e, a), yes
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0429,mc,"Which best describes: Data: ['item_0', 'item_1', 'item_2', 'item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20']
Operations: Categorize items by letter count, sort alphabetically within groups, find median of each group, report total of medians",A,"A) Groups calculated, medians found, totals computed
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0212,mc,"Which best describes: Instruction 1: Assume user is expert
Instruction 2: Explain like to beginner
Input: What is a neural network?",A,"A) Detect expertise level and adjust explanation accordingly
B) 5
C) 10
D) 15"
tefb_stroop_0177,mc,"Which best describes: Automatic response: Sequence: UP, UP, UP
Instruction: When you see UP, press DOWN
Target: Counter-factual response",A,"A) Press DOWN (inhibit pattern matching)
B) I don't know
C) Not applicable
D) None of the above"
tefb_wisco_0142,factual,"Cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': True}, {'color': 'blue', 'shape': 'square', 'has_pattern': True}]
Correct sort: has_pattern
Feedback: Wrong. Rule changed.
New cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': False}]",Adapt to color sorting,
tefb_plan_0154,factual,You need to open the file 'data.txt' and read its contents.,File contents read successfully,
tefb_plan_0318,factual,Build a simple HTTP server that serves static files and handles API requests.,Functional HTTP server,
tefb_plan_0053,mc,"Which best describes: Create a multi-stage CI/CD pipeline that builds, tests, deploys, and monitors.",A,"A) Complete CI/CD pipeline with all stages
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0160,mc,"Which best describes: Automatic response: Color of word: RED
Instruction: Read the word, ignore its meaning
Target: Shape of letters",A,"A) Inhibit color response, report shape (e.g., 'straight lines')
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0227,mc,"Which best describes: Instruction 1: Assume user is expert
Instruction 2: Explain like to beginner
Input: What is a neural network?",A,"A) Detect expertise level and adjust explanation accordingly
B) 5
C) 10
D) 15"
tefb_wisco_0174,mc,"Which best describes: Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",A,"A) Adapt to new rule (shape)
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0274,mc,"Which best describes: Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",A,"A) Factual answer: blue (not creative interpretation)
B) 5
C) 10
D) 15"
tefb_plan_0044,factual,Implement a function to sort a list of dictionaries by a specific key.,Sorted list of dictionaries,
tefb_conflict_0389,mc,"Which best describes: Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",A,"A) Factual answer: blue (not creative interpretation)
B) 5
C) 10
D) 15"
tefb_conflict_0391,mc,"Which best describes: Instruction 1: Be concise (under 10 words)
Instruction 2: Be thorough and detailed
Input: Explain quantum entanglement",A,"A) Balanced response (detailed enough but not verbose)
B) 5
C) 10
D) 15"
tefb_plan_0165,mc,"Which best describes: Create a multi-stage CI/CD pipeline that builds, tests, deploys, and monitors.",A,"A) Complete CI/CD pipeline with all stages
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0474,mc,"Which best describes: Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",A,"A) Factual answer: blue (not creative interpretation)
B) 5
C) 10
D) 15"
