id,question_type,question,answer,choices
tmp_confidence_calibration_1372,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1373,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1374,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1375,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1376,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1377,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1378,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1379,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1380,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1381,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1382,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1383,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1384,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1385,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1386,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1387,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1388,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1389,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1390,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1391,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1392,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1393,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1394,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1395,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1396,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1397,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1398,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1399,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1400,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1401,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1402,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1403,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1404,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1405,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1406,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1407,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1408,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1409,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1410,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1411,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1412,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1413,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1414,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1415,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1416,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1417,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
